,Complaint ID,Product,Sub-product,Issue,Sub-issue,State,ZIP code,Date received,Date sent to company,Company,Company response,Timely response?,Consumer disputed?
4876,1257116,Debt collection,Credit card,Communication tactics,Used obscene/profane/abusive language,FL,33556.0,2015-02-25,2015-02-25,"Cavalry Investments, LLC",Closed with explanation,Yes,
4877,1257123,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,TX,75048.0,2015-02-25,2015-03-03,Nationstar Mortgage,In progress,Yes,
4878,1257832,Student loan,Non-federal student loan,Can't repay my loan,,FL,33578.0,2015-02-25,2015-02-26,Wells Fargo,Closed with explanation,Yes,
4879,1257270,Credit reporting,,Incorrect information on credit report,Account terms,FL,32952.0,2015-02-25,2015-03-03,Experian,In progress,Yes,
4880,1256424,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,FL,33311.0,2015-02-25,2015-02-25,"Enhanced Recovery Company, LLC",Closed with non-monetary relief,Yes,
4881,1257866,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,NV,,2015-02-25,2015-03-04,"Green Tree Servicing, LLC",In progress,Yes,
4882,1255712,Credit card,,Late fee,,TX,75093.0,2015-02-25,2015-02-25,Citibank,Closed with explanation,Yes,Yes
4883,1257831,Credit reporting,,Incorrect information on credit report,Public record,CA,94619.0,2015-02-25,2015-02-26,Experian,In progress,Yes,
4884,1257269,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",,FL,33322.0,2015-02-25,2015-02-25,Wells Fargo,In progress,Yes,
4885,1257286,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,OH,44004.0,2015-02-25,2015-02-25,Ocwen,Closed with explanation,Yes,
4886,1257262,Debt collection,Credit card,Communication tactics,Frequent or repeated calls,NY,14469.0,2015-02-25,2015-02-25,Citibank,Closed with explanation,Yes,
4887,1257828,Other financial service,Debt settlement,Customer service/Customer relations,,NH,3037.0,2015-02-25,2015-03-03,JPMorgan Chase,Closed with explanation,Yes,
4888,1257254,Bank account or service,Other bank product/service,Deposits and withdrawals,,TX,75224.0,2015-02-25,2015-02-25,Comerica,Closed with explanation,Yes,
4889,1257253,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,WA,99336.0,2015-02-25,2015-03-03,"Green & Sons Agency, Inc.",Untimely response,No,
4890,1257834,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,NC,28233.0,2015-02-25,2015-02-26,"Green Tree Servicing, LLC",Closed with explanation,Yes,
4891,1257108,Mortgage,FHA mortgage,"Loan servicing, payments, escrow account",,IN,46254.0,2015-02-25,2015-02-25,U.S. Bancorp,Closed with non-monetary relief,Yes,Yes
4892,1255833,Credit reporting,,Credit reporting company's investigation,Problem with statement of dispute,DE,19709.0,2015-02-25,2015-02-25,TransUnion,Closed with explanation,Yes,
4893,1257891,Credit card,,Identity theft / Fraud / Embezzlement,,ID,83202.0,2015-02-25,2015-02-26,Wells Fargo,Closed with explanation,Yes,
4894,1257221,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,OH,44128.0,2015-02-25,2015-03-03,Citibank,In progress,Yes,
4895,1257842,Debt collection,,Communication tactics,Frequent or repeated calls,FL,33559.0,2015-02-25,2015-02-26,"Portfolio Recovery Associates, Inc.",Closed with non-monetary relief,Yes,
4896,1257837,Mortgage,Home equity loan or line of credit,"Loan modification,collection,foreclosure",,PA,15642.0,2015-02-25,2015-03-03,RBS Citizens,In progress,Yes,
4897,1257846,Bank account or service,Checking account,Problems caused by my funds being low,,MD,20815.0,2015-02-25,2015-03-03,BB&T Financial,Closed with explanation,Yes,
4898,1257166,Debt collection,Payday loan,Improper contact or sharing of info,Contacted employer after asked not to,FL,32835.0,2015-02-25,2015-03-03,Amscot Corporation,Closed with explanation,Yes,
4899,1257144,Credit reporting,,Incorrect information on credit report,Account status,TX,75089.0,2015-02-25,2015-03-03,Experian,In progress,Yes,
4900,1257135,Credit reporting,,Unable to get credit report/credit score,Problem getting report or credit score,IL,60445.0,2015-02-25,2015-03-04,Equifax,Closed with explanation,Yes,Yes
4901,1257143,Debt collection,Credit card,False statements or representation,Indicated committed crime not paying,TX,77489.0,2015-02-25,2015-02-25,USAA Savings,Closed with explanation,Yes,Yes
4902,1257136,Consumer loan,Vehicle loan,Taking out the loan or lease,,NJ,8857.0,2015-02-25,2015-02-26,Santander Consumer USA,Closed with explanation,Yes,
4903,1257142,Credit card,,Billing disputes,,MD,20878.0,2015-02-25,2015-03-02,Bank of America,Closed with explanation,Yes,
4904,1257251,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,NY,11701.0,2015-02-25,2015-03-03,Wells Fargo,Closed with explanation,Yes,
4905,1257138,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,MN,55082.0,2015-02-25,2015-03-03,PHH Mortgage,In progress,Yes,
4906,1257810,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,,,2015-02-25,2015-03-04,"Northland Group, Inc.",Closed with non-monetary relief,Yes,
4907,1257808,Credit card,,Credit line increase/decrease,,MI,48334.0,2015-02-25,2015-03-04,Fifth Third Bank,Closed with monetary relief,Yes,
4908,1257100,Credit reporting,,Incorrect information on credit report,Personal information,MI,48050.0,2015-02-25,2015-03-03,TransUnion,In progress,Yes,
4909,1255814,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,MD,21742.0,2015-02-25,2015-03-03,Nationstar Mortgage,Closed with explanation,Yes,
4910,1257153,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt resulted from identity theft,NC,28210.0,2015-02-25,2015-03-06,TransUnion,Closed with explanation,Yes,Yes
4911,1257165,Credit reporting,,Incorrect information on credit report,Account status,OH,44084.0,2015-02-25,2015-02-25,Equifax,Closed with explanation,Yes,
4912,1257147,Mortgage,Reverse mortgage,"Loan modification,collection,foreclosure",,IL,60175.0,2015-02-25,2015-03-03,JPMorgan Chase,In progress,Yes,
4913,1255777,Credit card,,Other,,VA,22030.0,2015-02-25,2015-03-02,Amex,Closed with explanation,Yes,
4914,1257856,Debt collection,"Other (phone, health club, etc.)",Communication tactics,Frequent or repeated calls,OH,44056.0,2015-02-25,2015-03-03,PayPal,Closed with explanation,Yes,
4915,1257145,Credit reporting,,Incorrect information on credit report,Account status,TX,75089.0,2015-02-25,2015-03-03,Equifax,In progress,Yes,
4916,1255719,Consumer loan,Installment loan,Managing the loan or lease,,CA,92054.0,2015-02-25,2015-03-03,"Ballybunion Enterprises, Inc",Closed with explanation,Yes,
4917,1255807,Bank account or service,Other bank product/service,Deposits and withdrawals,,HI,96707.0,2015-02-25,2015-02-26,Bank of Hawaii,Closed with explanation,Yes,Yes
4918,1257151,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt resulted from identity theft,NC,28210.0,2015-02-25,2015-03-06,Experian,Closed with non-monetary relief,Yes,
4919,1257310,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,NJ,8081.0,2015-02-25,2015-02-25,Wells Fargo,Closed with explanation,Yes,Yes
4920,1255730,Credit reporting,,Incorrect information on credit report,Account status,NV,89121.0,2015-02-25,2015-02-25,TransUnion,Closed with explanation,Yes,
4921,1255802,Debt collection,Credit card,Communication tactics,Threatened to take legal action,GA,30188.0,2015-02-25,2015-02-25,Bank of America,Closed with explanation,Yes,
4922,1255773,Credit reporting,,Unable to get credit report/credit score,Problem getting my free annual report,TX,78731.0,2015-02-25,2015-02-25,Equifax,Closed with explanation,Yes,
4923,1255762,Credit card,,Identity theft / Fraud / Embezzlement,,CA,95820.0,2015-02-25,2015-02-25,U.S. Bancorp,Closed with explanation,Yes,
4924,1257073,Debt collection,,Cont'd attempts collect debt not owed,Debt is not mine,KY,40272.0,2015-02-25,2015-03-03,"National Principal Group, LLC",Closed with explanation,Yes,
4925,1255799,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,TX,75701.0,2015-02-25,2015-02-25,"Green Tree Servicing, LLC",Closed with explanation,Yes,
4926,1255798,Bank account or service,Checking account,"Account opening, closing, or management",,NJ,7054.0,2015-02-25,2015-03-03,Citibank,Closed with explanation,Yes,
4927,1257087,Debt collection,,Cont'd attempts collect debt not owed,Debt resulted from identity theft,IL,60805.0,2015-02-25,2015-03-03,Transworld Systems Inc.,Closed with explanation,Yes,
4928,1257017,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,FL,33432.0,2015-02-25,2015-03-03,Wells Fargo,In progress,Yes,
4929,1255760,Credit reporting,,Unable to get credit report/credit score,Problem getting my free annual report,TX,78731.0,2015-02-25,2015-02-25,Equifax,Closed with non-monetary relief,Yes,
4930,1255788,Debt collection,Credit card,Communication tactics,Used obscene/profane/abusive language,TN,37411.0,2015-02-25,2015-02-25,First Reliance Holdings LLC,Untimely response,No,
4931,1255754,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,MD,21037.0,2015-02-25,2015-02-25,"Diversified Consultants, Inc.",Closed with explanation,Yes,
4932,1255746,Credit reporting,,Credit reporting company's investigation,Problem with statement of dispute,PA,16146.0,2015-02-25,2015-02-25,TransUnion,Closed with explanation,Yes,
4933,1257163,Credit reporting,,Incorrect information on credit report,Account status,NJ,7003.0,2015-02-25,2015-03-03,Experian,In progress,Yes,
4934,1256216,Student loan,Non-federal student loan,Can't repay my loan,,OH,43068.0,2015-02-25,2015-03-04,Genesis Lending,Closed with explanation,Yes,
4935,1255830,Credit reporting,,Incorrect information on credit report,Account terms,OH,44130.0,2015-02-25,2015-02-25,Experian,Closed with explanation,Yes,
4936,1255751,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,FL,34683.0,2015-02-25,2015-02-25,"ResidentCollect, Inc.",Closed with explanation,Yes,Yes
4937,1256221,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,FL,32714.0,2015-02-25,2015-03-03,"Select Portfolio Servicing, Inc",Closed with explanation,Yes,
4938,1257805,Mortgage,Other mortgage,"Application, originator, mortgage broker",,CT,6475.0,2015-02-25,2015-03-03,Quicken Loans,Closed with explanation,Yes,
4939,1257237,Consumer loan,Vehicle loan,Problems when you are unable to pay,,WA,99001.0,2015-02-25,2015-03-03,Citibank,Closed with explanation,Yes,
4940,1256399,Credit reporting,,Credit monitoring or identity protection,Problem cancelling or closing account,GA,30122.0,2015-02-25,2015-02-25,Experian,Closed with explanation,Yes,
4941,1257230,Credit reporting,,Incorrect information on credit report,Reinserted previously deleted info,TN,38183.0,2015-02-25,2015-02-25,TransUnion,In progress,Yes,
4942,1255745,Mortgage,Home equity loan or line of credit,"Application, originator, mortgage broker",,OH,44022.0,2015-02-25,2015-02-25,The Huntington National Bank,In progress,Yes,
4943,1255729,Student loan,Non-federal student loan,Dealing with my lender or servicer,,NC,27360.0,2015-02-25,2015-02-25,Navient,Closed with explanation,Yes,
4944,1255728,Credit card,,Credit determination,,MI,48198.0,2015-02-25,2015-03-03,JPMorgan Chase,Closed with explanation,Yes,Yes
4945,1255727,Mortgage,Home equity loan or line of credit,"Loan servicing, payments, escrow account",,CA,92807.0,2015-02-25,2015-02-25,JPMorgan Chase,Closed with explanation,Yes,Yes
4946,1256927,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,MS,38611.0,2015-02-25,2015-03-03,"Servis One, Inc.",Closed with explanation,Yes,
4947,1256926,Credit card,,Closing/Cancelling account,,MO,63130.0,2015-02-25,2015-02-25,Discover,Closed with explanation,Yes,
4948,1257721,Debt collection,Credit card,Cont'd attempts collect debt not owed,Debt was paid,,53805.0,2015-02-25,2015-03-03,Capital One,In progress,Yes,
4949,1256288,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,NY,12304.0,2015-02-25,2015-02-25,JPMorgan Chase,In progress,Yes,
4950,1257211,Debt collection,,Cont'd attempts collect debt not owed,Debt is not mine,FL,33624.0,2015-02-25,2015-03-03,"Equidata, Inc.",Untimely response,No,
4951,1255733,Credit reporting,,Credit monitoring or identity protection,Billing dispute,IA,50501.0,2015-02-25,2015-02-25,Equifax,Closed with non-monetary relief,Yes,
4952,1257246,Bank account or service,Checking account,"Account opening, closing, or management",,,33144.0,2015-02-25,2015-02-25,Bank of America,Closed with explanation,Yes,
4953,1257205,Credit card,,Customer service / Customer relations,,TX,75062.0,2015-02-25,2015-03-02,JPMorgan Chase,Closed with explanation,Yes,
4954,1257180,Other financial service,Money order,Lost or stolen money order,,IL,60639.0,2015-02-25,2015-03-03,MoneyGram,Closed with explanation,Yes,
4955,1257204,Credit reporting,,Incorrect information on credit report,Account status,TX,75062.0,2015-02-25,2015-03-04,Experian,Closed with non-monetary relief,Yes,
4956,1255738,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,CA,95403.0,2015-02-25,2015-03-03,Checksmart Financial Company,Closed with explanation,Yes,
4957,1257280,Credit card,,APR or interest rate,,VT,5060.0,2015-02-25,2015-03-03,JPMorgan Chase,Closed with explanation,Yes,
4958,1257243,Debt collection,,Cont'd attempts collect debt not owed,Debt is not mine,FL,33165.0,2015-02-25,2015-03-12,"Pinnacle Recovery, Inc.",Closed with explanation,Yes,
4959,1255810,Consumer loan,Vehicle loan,Managing the loan or lease,,GA,30083.0,2015-02-25,2015-03-03,"American Credit Acceptance, LLC",In progress,Yes,
4960,1257229,Mortgage,Home equity loan or line of credit,"Loan modification,collection,foreclosure",,NV,,2015-02-25,2015-03-03,Bank of America,In progress,Yes,
4961,1257228,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,CA,95355.0,2015-02-25,2015-03-03,Nationstar Mortgage,Closed with explanation,Yes,
4962,1257291,Consumer loan,Installment loan,Taking out the loan or lease,,CO,80233.0,2015-02-25,2015-02-26,"CashCall, Inc.",Closed with explanation,Yes,
4963,1257247,Bank account or service,Checking account,"Account opening, closing, or management",,,33144.0,2015-02-25,2015-02-25,Wells Fargo,Closed with explanation,Yes,
4964,1257264,Debt collection,Payday loan,Improper contact or sharing of info,Talked to a third party about my debt,OH,45406.0,2015-02-25,2015-02-25,"National Credit Adjusters, LLC",Closed with explanation,Yes,
4965,1257290,Debt collection,Federal student loan,Disclosure verification of debt,Not given enough info to verify debt,KS,66214.0,2015-02-25,2015-03-18,Transworld Systems Inc.,In progress,Yes,
4966,1257267,Credit reporting,,Incorrect information on credit report,Information is not mine,NY,10930.0,2015-02-25,2015-02-25,Equifax,In progress,Yes,
4967,1257266,Credit reporting,,Incorrect information on credit report,Reinserted previously deleted info,NY,10930.0,2015-02-25,2015-02-25,Experian,Closed with explanation,Yes,Yes
4968,1257268,Debt collection,Credit card,Cont'd attempts collect debt not owed,Debt is not mine,FL,34243.0,2015-02-25,2015-02-25,Encore Capital Group,Closed with explanation,Yes,Yes
4969,1257277,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",,FL,33137.0,2015-02-25,2015-02-25,Nationstar Mortgage,In progress,Yes,
4970,1257400,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,IL,60030.0,2015-02-25,2015-03-04,Ocwen,Closed with explanation,Yes,Yes
4971,1259282,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,FL,33763.0,2015-02-25,2015-03-03,Bank of America,In progress,Yes,
4972,1257316,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,IL,60621.0,2015-02-25,2015-03-03,Genworth Financial,Untimely response,No,
4973,1256233,Bank account or service,Checking account,Deposits and withdrawals,,NY,10469.0,2015-02-25,2015-03-03,Citibank,Closed with explanation,Yes,
4974,1257332,Debt collection,Credit card,Disclosure verification of debt,Not given enough info to verify debt,CA,94540.0,2015-02-25,2015-02-25,Encore Capital Group,Closed with non-monetary relief,Yes,
4975,1257328,Debt collection,Payday loan,Improper contact or sharing of info,Talked to a third party about my debt,MO,65775.0,2015-02-25,2015-02-25,"Delray Capital, LLC",Closed,Yes,
